year,avgR
1999,3.0
2000,3.0
2000,2.5
2000,1.8
2000,3.875
2000,3.7
2000,3.0546875
2000,2.1666666666666665
2000,3.066666666666667
2000,3.130434782608696
2000,2.25
2000,3.8085106382978724
2000,2.7222222222222223
2000,3.923076923076923
2000,3.0714285714285716
2000,2.5
2000,3.0
2000,3.9
2000,2.8333333333333335
2000,1.125
2000,2.125
2000,3.4423076923076925
2000,3.1363636363636362
2000,3.0
2000,4.0
2000,3.074074074074074
2000,4.0
2000,3.7
2000,3.392857142857143
2000,3.0
2000,2.7777777777777777
2000,3.0
2000,3.4794520547945207
2000,4.0
2000,3.8363636363636364
2000,2.25
2000,1.8333333333333333
2000,3.0416666666666665
2000,2.607142857142857
2000,4.155913978494624
2000,3.4175824175824174
2000,4.0
2000,3.5625
2000,3.521276595744681
2000,2.727272727272727
2000,3.0454545454545454
2000,1.5833333333333333
2000,2.4166666666666665
2000,3.7162162162162162
2000,3.5357142857142856
2000,3.138888888888889
2000,2.8
2000,4.166666666666667
2000,5.0
2000,2.3461538461538463
2000,3.7142857142857144
2000,2.923076923076923
2000,4.3
2000,2.5
2000,3.921875
2000,3.8513513513513513
2000,2.0
2000,4.5
2000,3.0
2000,4.0
2000,3.7142857142857144
2000,3.5
2000,4.0
2000,2.9375
2000,3.0
2000,2.5
2000,4.5
2000,1.5
2000,3.6666666666666665
2000,4.181818181818182
2000,3.75
2000,3.5
2000,3.5
2000,3.5
2000,2.25
2000,3.25
2000,3.5
2000,4.0
2000,3.6666666666666665
2000,2.5
2000,4.0
2000,2.0
2000,2.0
2000,3.25
2000,3.111111111111111
2000,4.0
2000,3.5
2000,3.0
2000,3.5
2000,2.0
2000,3.5
2000,2.0
2000,3.5
2000,4.0
2000,2.0
2000,3.9
2000,2.0
2000,4.0
2000,3.5
2000,3.9347826086956523
2000,4.122641509433962
2000,4.0
2000,4.0
2000,4.277777777777778
2000,4.125
2000,4.5
2000,2.0
2000,4.25
2000,4.0
2000,4.214285714285714
2000,4.25
2000,2.0
2000,3.5
2000,3.25
2000,4.5
2000,3.5
2000,3.0
2000,3.5
2000,3.857142857142857
2000,3.7142857142857144
2000,3.0
2000,3.8333333333333335
2000,4.5
2000,4.6
2000,4.5
2000,3.5
2000,4.5
2000,4.0
2000,3.5
2000,2.75
2000,3.5
2000,3.7439024390243905
2000,3.2
2000,4.0
2000,4.0
2000,3.9382352941176473
2000,3.0
2000,5.0
2000,2.875
2000,3.5
2000,1.625
2000,3.875
2000,2.5
2000,3.0
2000,2.4
2000,3.25
2000,3.3333333333333335
2000,3.4523809523809526
2000,3.788135593220339
2000,3.3
2000,3.4242424242424243
2000,3.611111111111111
2000,4.0
2000,2.75
2000,3.1511627906976742
2000,3.6666666666666665
2000,3.5416666666666665
2000,4.0
2000,4.5
2000,5.0
2000,3.5
2000,3.25
2000,3.0853658536585367
2000,3.107142857142857
2000,3.0
2000,2.0
2000,1.0
2000,3.25
2000,1.6578947368421053
2000,3.5
2000,3.3
2000,3.0
2000,3.0714285714285716
2000,3.5625
2000,2.6666666666666665
2000,3.7142857142857144
2000,3.1666666666666665
2000,2.3
2000,3.0625
2000,1.0
2000,4.22093023255814
2000,3.5641025641025643
2000,2.6724137931034484
2000,2.0
2000,3.25
2000,3.0
2000,4.0
2000,3.933333333333333
2000,4.0
2000,3.4
2000,2.0
2000,3.5238095238095237
2000,5.0
2000,2.4615384615384617
2000,2.25
2000,3.4166666666666665
2000,2.75
2000,3.1153846153846154
2000,3.6666666666666665
2000,2.25
2000,3.0
2000,3.0833333333333335
2000,2.9285714285714284
2000,3.5285714285714285
2000,2.6904761904761907
2000,4.5
2000,3.1666666666666665
2000,2.1666666666666665
2000,1.3333333333333333
2000,4.0
2000,3.659090909090909
2000,2.176470588235294
2000,3.221311475409836
2000,2.7142857142857144
2000,3.0
2000,3.25
2000,4.5
2000,3.0444444444444443
2000,3.75
2000,2.6842105263157894
2000,3.75
2000,3.5
2000,4.0
2000,3.3846153846153846
2000,5.0
2000,4.375
2000,3.909090909090909
2000,3.5
2000,1.5
2000,2.891304347826087
2000,2.2948717948717947
2000,2.7413793103448274
2000,2.0
2000,3.75
2000,2.6911764705882355
2000,3.0
2000,2.5
2000,3.688679245283019
2000,3.975
2000,2.0
2000,1.5
2000,2.5
2000,3.25
2000,4.0
2000,1.0
2000,2.5
2000,3.8674698795180724
2000,3.125
2000,1.5
2000,3.6666666666666665
2000,3.3421052631578947
2000,2.25
2000,4.0
2000,1.5
2000,3.0
2000,2.409090909090909
2000,1.0
2000,4.0
2000,2.590909090909091
2000,3.448529411764706
2000,2.92
2000,3.0869565217391304
2000,4.0
2000,3.699248120300752
2000,2.5
2000,4.0
2000,3.551282051282051
2000,2.6666666666666665
2000,3.1704545454545454
2000,2.28125
2000,1.5833333333333333
2000,3.25
2000,2.0
2000,4.5
2000,3.413793103448276
2000,2.6578947368421053
2000,2.2222222222222223
2000,3.75
2000,4.25
2001,4.0
2001,4.0
2001,1.5
2001,4.0
2001,3.0
2001,4.0
2001,3.0
2001,4.5
2001,4.285714285714286
2001,0.5
2001,2.5
2001,4.333333333333333
2001,5.0
2001,2.5
2001,5.0
2001,2.0
2001,4.0
2001,4.5
2001,5.0
2001,2.5
2001,3.0
2001,3.0
2001,5.0
2001,3.125
2001,4.0
2001,4.75
2001,3.81
2001,3.3548387096774195
2001,4.5
2001,2.9358974358974357
2001,2.5
2001,3.25
2001,2.772727272727273
2001,4.0
2001,2.6666666666666665
2001,2.6
2001,3.161764705882353
2001,3.375
2001,3.0
2001,2.8181818181818183
2001,4.25
2001,3.7777777777777777
2001,2.6538461538461537
2001,2.5
2001,1.8888888888888888
2001,4.0
2001,2.125
2001,3.0
2001,1.8333333333333333
2001,4.0
2001,3.625
2001,3.0
2001,3.4166666666666665
2001,3.125
2001,4.0
2001,3.0
2001,3.625
2001,3.823529411764706
2001,3.0555555555555554
2001,3.5
2001,2.5
2001,3.625
2001,1.5
2001,2.7142857142857144
2001,3.5
2001,3.2857142857142856
2001,3.8636363636363638
2001,3.1666666666666665
2001,2.5
2001,3.7941176470588234
2001,2.5
2001,2.5
2001,3.1470588235294117
2001,2.5
2001,2.9166666666666665
2001,3.0
2001,4.0
2001,4.0
2001,2.6666666666666665
2001,0.5
2001,3.0
2001,2.5
2001,4.0
2001,4.333333333333333
2001,3.0
2001,5.0
2001,3.7857142857142856
2001,2.909090909090909
2001,3.3
2001,2.0
2001,3.142857142857143
2001,3.5
2001,2.5
2001,2.75
2001,2.6666666666666665
2001,4.0
2001,2.5
2001,3.5
2001,2.4166666666666665
2001,3.25
2001,1.75
2001,2.380952380952381
2001,3.0
2001,4.0
2001,2.5833333333333335
2001,2.8472222222222223
2001,3.623076923076923
2001,4.0
2001,3.875
2001,2.1
2001,3.5125
2001,2.75
2001,4.0
2001,2.15
2001,2.125
2001,2.0
2001,4.0
2001,3.2
2001,2.0
2001,2.9464285714285716
2001,4.0
2001,4.166666666666667
2001,2.75
2001,3.5
2001,3.55
2001,3.642857142857143
2001,3.5
2001,3.5
2001,2.6666666666666665
2001,2.5
2001,3.15625
2001,2.1923076923076925
2001,3.8
2001,2.2
2001,2.5
2001,3.642857142857143
2001,2.75
2001,2.0833333333333335
2001,3.037037037037037
2001,3.370967741935484
2001,2.7142857142857144
2001,3.066666666666667
2001,3.6272727272727274
2001,4.25
2001,3.0
2001,4.0
2001,3.3125
2001,4.0
2001,2.625
2001,3.8333333333333335
2001,5.0
2001,3.5
2001,2.5
2001,3.6666666666666665
2001,3.0
2001,3.4
2001,3.5
2001,2.7448979591836733
2001,3.347826086956522
2001,2.5
2001,3.5
2001,3.5
2001,3.088888888888889
2001,3.0
2001,3.25
2001,2.5
2001,3.2
2001,3.5
2001,3.8137254901960786
2001,3.8636363636363638
2001,3.25
2001,3.0
2001,2.0
2001,3.0
2001,2.9651162790697674
2001,3.2058823529411766
2001,3.9
2001,3.6041666666666665
2001,3.35
2001,3.8214285714285716
2001,3.0
2001,3.590909090909091
2001,3.4814814814814814
2001,3.25
2001,3.0
2001,3.0
2001,2.1875
2001,2.625
2001,3.7616822429906542
2001,3.5
2001,5.0
2001,3.0
2001,3.8333333333333335
2001,2.5
2001,2.1363636363636362
2001,4.106060606060606
2001,3.037037037037037
2001,3.0
2001,4.25
2001,4.183333333333334
2001,2.5
2001,3.3333333333333335
2001,4.1923076923076925
2001,3.4204545454545454
2001,3.5
2001,3.0
2001,3.875
2001,3.5
2001,3.0
2001,3.25
2001,3.5
2001,4.5
2001,4.0
2001,3.9615384615384617
2001,3.8333333333333335
2001,4.5
2001,3.1666666666666665
2001,3.8445378151260505
2001,3.5
2001,2.8
2001,3.75
2001,3.5
2001,4.155172413793103
2001,3.5
2001,2.0
2001,3.8333333333333335
2001,3.6838235294117645
2001,2.9444444444444446
2001,3.5
2001,3.2
2001,3.5
2001,3.8333333333333335
2001,4.5
2001,3.032258064516129
2001,0.5
2001,2.5
2001,2.84375
2001,3.4
2001,3.375
2001,4.25
2001,1.625
2001,3.9523809523809526
2001,3.3333333333333335
2001,3.843137254901961
2001,3.0
2001,1.3333333333333333
2001,2.6666666666666665
2001,3.1029411764705883
2001,3.7037037037037037
2001,3.14
2001,2.5
2001,3.1
2001,2.0
2001,3.509259259259259
2001,3.6
2001,4.0
2001,3.341463414634146
2001,3.75
2001,3.5
2001,2.0
2001,3.0
2001,3.5
2001,3.0
2001,3.65
2001,1.6666666666666667
2001,2.8125
2001,3.4285714285714284
2001,4.0
2001,3.3421052631578947
2001,3.5
2001,3.875
2001,2.75
2001,3.871212121212121
2001,2.0
2001,2.9
2001,3.8676470588235294
2001,3.0
2001,3.735294117647059
2001,3.764705882352941
2001,3.888888888888889
2001,2.3636363636363638
2001,3.484848484848485
2001,3.1
2001,3.5
2001,3.3055555555555554
2001,3.6842105263157894
2001,3.5625
2001,3.066666666666667
2001,2.5714285714285716
2001,3.981651376146789
2001,3.0
2001,3.3392857142857144
2001,4.5
2001,2.4583333333333335
2002,1.5
2002,2.5
2002,2.5
2002,3.75
2002,2.5
2002,3.5
2002,1.5
2002,3.5
2002,4.0
2002,3.5
2002,3.25
2002,3.75
2002,3.8333333333333335
2002,2.5
2002,3.7758620689655173
2002,3.0
2002,0.5
2002,3.621212121212121
2002,0.5
2002,2.5833333333333335
2002,3.202127659574468
2002,4.0
2002,4.5
2002,3.75
2002,3.6
2002,3.435483870967742
2002,4.0
2002,3.1666666666666665
2002,2.0
2002,3.0
2002,4.25
2002,3.8
2002,1.0
2002,3.6
2002,1.5
2002,2.5
2002,3.3333333333333335
2002,3.875
2002,3.875
2002,4.108695652173913
2002,4.0
2002,2.9
2002,3.7
2002,3.7244897959183674
2002,3.5
2002,3.6
2002,3.9217391304347826
2002,3.2777777777777777
2002,3.263157894736842
2002,3.518181818181818
2002,3.5555555555555554
2002,3.840909090909091
2002,5.0
2002,4.0212765957446805
2002,3.25
2002,3.0
2002,3.5
2002,3.173076923076923
2002,2.0
2002,3.8333333333333335
2002,3.3333333333333335
2002,3.888888888888889
2002,3.0
2002,4.0
2002,3.0
2002,3.3
2002,3.8333333333333335
2002,5.0
2002,4.5
2002,4.1466666666666665
2002,3.1666666666666665
2002,3.0833333333333335
2002,3.0
2002,2.0
2002,3.75
2002,4.25
2002,4.0
2002,3.0
2002,3.140625
2002,2.5
2002,3.3333333333333335
2002,1.0
2002,3.1052631578947367
2002,2.8333333333333335
2002,2.0
2002,4.666666666666667
2002,4.0
2002,3.5
2002,4.5
2002,4.5
2002,4.0
2002,3.5980392156862746
2002,3.8636363636363638
2002,3.875
2002,3.3333333333333335
2002,3.375
2002,2.3
2002,2.5
2002,3.6666666666666665
2002,3.78125
2002,3.6666666666666665
2002,2.5
2002,4.5
2002,3.5
2002,3.292682926829268
2002,2.6052631578947367
2002,3.0
2002,3.8333333333333335
2002,2.9166666666666665
2002,4.166666666666667
2002,3.875
2002,3.9456521739130435
2002,4.5
2002,2.5625
2002,1.5
2002,3.5625
2002,3.0535714285714284
2002,2.925925925925926
2002,3.0
2002,3.923076923076923
2002,1.75
2002,1.5
2002,4.035714285714286
2002,3.9
2002,2.5
2002,3.5
2002,2.4
2002,3.875
2002,3.075
2002,4.0
2002,2.5
2002,3.75
2002,3.540983606557377
2002,4.0
2002,2.5
2002,3.35
2002,3.0
2002,4.0
2002,2.75
2002,1.1875
2002,2.2954545454545454
2002,2.857142857142857
2002,2.1666666666666665
2002,3.2666666666666666
2002,2.5
2002,2.9
2002,3.3333333333333335
2002,2.909090909090909
2002,3.25
2002,3.2916666666666665
2002,3.0
2002,2.5
2002,3.5
2002,3.715909090909091
2002,3.157608695652174
2002,4.25
2002,3.5
2002,3.9210526315789473
2002,1.5
2002,3.857142857142857
2002,3.5
2002,2.875
2002,2.8529411764705883
2002,3.8169642857142856
2002,3.3181818181818183
2002,5.0
2002,2.875
2002,1.8333333333333333
2002,3.5
2002,3.5
2002,3.303030303030303
2002,4.0
2002,3.85
2002,4.0
2002,4.0
2002,3.125
2002,2.25
2002,3.0
2002,4.0
2002,3.1
2002,2.0714285714285716
2002,4.0
2002,3.0
2002,1.7857142857142858
2002,2.7777777777777777
2002,3.0
2002,4.25
2002,2.6
2002,2.909090909090909
2002,3.5
2002,3.076923076923077
2002,3.828125
2002,2.3333333333333335
2002,3.2222222222222223
2002,3.0
2002,2.6333333333333333
2002,0.5
2002,1.0
2002,4.0
2002,3.5
2002,3.5
2002,4.0
2002,4.333333333333333
2002,2.75
2002,2.375
2002,3.2058823529411766
2002,3.0
2002,2.4
2002,3.0833333333333335
2002,3.6882352941176473
2002,3.5
2002,2.5
2002,4.0
2002,3.0
2002,2.8636363636363638
2002,2.5
2002,3.3333333333333335
2002,3.0
2002,4.0
2002,3.5
2002,4.5
2002,2.3636363636363638
2002,3.5
2002,4.0
2002,3.810344827586207
2002,2.9705882352941178
2002,3.642857142857143
2002,2.2857142857142856
2002,2.7142857142857144
2002,4.0
2002,2.0
2002,2.8333333333333335
2002,4.0
2002,4.333333333333333
2002,3.6375
2002,1.5
2002,3.519230769230769
2002,3.5
2002,2.25
2002,2.75
2002,2.142857142857143
2002,3.25
2002,2.0
2002,3.473684210526316
2002,2.5
2002,3.0
2002,3.5
2002,5.0
2002,2.875
2002,3.6666666666666665
2002,4.0
2002,4.0
2002,3.0
2002,2.5
2002,3.9
2002,1.5
2002,2.0
2002,3.3333333333333335
2002,3.0
2002,3.8333333333333335
2002,1.25
2002,3.75
2002,2.0
2002,4.0
2002,2.75
2002,2.0
2002,3.9741379310344827
2002,2.5
2002,3.5
2002,4.0
2002,3.625
2002,4.0
2002,2.6875
2002,4.0
2002,3.625
2002,2.8461538461538463
2002,2.6
2002,3.5
2002,2.5
2002,2.75
2002,2.0
2002,2.3333333333333335
2002,4.0
2002,3.25
2002,3.8333333333333335
2002,3.520408163265306
2002,2.5
2002,3.75
2002,3.6666666666666665
2002,2.959016393442623
2002,2.5
2002,3.0
2002,2.909090909090909
2002,2.0
2002,3.5
2002,2.7222222222222223
2002,3.3333333333333335
2002,3.3333333333333335
2002,5.0
2002,3.3333333333333335
2002,3.3214285714285716
2002,3.5714285714285716
2002,3.2083333333333335
2002,2.2142857142857144
2002,3.1666666666666665
2002,3.0
2002,3.0
2002,5.0
2002,2.7708333333333335
2002,3.8333333333333335
2002,1.8571428571428572
2003,3.5
2003,3.0
2003,3.0
2003,4.0
2003,3.8125
2003,3.5128205128205128
2003,5.0
2003,1.9166666666666667
2003,3.5
2003,3.0
2003,5.0
2003,3.5
2003,4.0
2003,3.0
2003,3.5
2003,3.0
2003,2.0
2003,3.75
2003,2.5
2003,3.210526315789474
2003,3.0
2003,4.5
2003,4.0
2003,3.5
2003,3.0
2003,2.75
2003,2.5
2003,1.75
2003,2.5
2003,3.5
2003,2.125
2003,3.6666666666666665
2003,4.0
2003,4.5
2003,2.5
2003,3.0
2003,2.0
2003,3.05
2003,3.3529411764705883
2003,3.9
2003,2.5
2003,3.2758620689655173
2003,3.5
2003,2.5
2003,4.25
2003,2.642857142857143
2003,3.25
2003,2.409090909090909
2003,0.5
2003,4.0
2003,3.0
2003,3.5
2003,3.7045454545454546
2003,3.9
2003,4.0
2003,4.75
2003,3.5
2003,3.4015151515151514
2003,3.5833333333333335
2003,3.4285714285714284
2003,3.5
2003,2.5
2003,3.7115384615384617
2003,1.125
2003,1.9375
2003,3.175
2003,3.75
2003,3.9618320610687023
2003,3.4411764705882355
2003,3.75
2003,1.8571428571428572
2003,3.0714285714285716
2003,3.0
2003,3.0
2003,3.5
2003,4.0
2003,2.8333333333333335
2003,3.2777777777777777
2003,3.1470588235294117
2003,3.5
2003,2.4285714285714284
2003,2.8333333333333335
2003,3.2083333333333335
2003,2.25
2003,3.0
2003,3.3214285714285716
2003,3.5
2003,2.3333333333333335
2003,2.75
2003,3.9444444444444446
2003,2.9166666666666665
2003,3.8333333333333335
2003,1.9
2003,2.7
2003,2.25
2003,3.5
2003,2.0
2003,1.875
2003,2.3
2003,3.0833333333333335
2003,2.911764705882353
2003,3.2916666666666665
2003,2.5
2003,3.7205882352941178
2003,3.2142857142857144
2003,4.033783783783784
2003,2.8333333333333335
2003,2.5
2003,3.5
2003,3.5
2003,3.5
2003,4.0
2003,4.0
2003,3.0588235294117645
2003,2.7142857142857144
2003,3.375
2003,3.25
2003,2.8
2003,2.0
2003,3.6470588235294117
2003,4.5
2003,2.3333333333333335
2003,3.6666666666666665
2003,2.1
2003,3.5
2003,3.8333333333333335
2003,3.111111111111111
2003,3.3
2003,2.0
2003,3.375
2003,3.903225806451613
2003,3.75
2003,3.0
2003,3.25
2003,3.425
2003,3.9583333333333335
2003,4.0
2003,4.0
2003,4.0
2003,3.3653846153846154
2003,2.5
2003,1.0
2003,2.0
2003,3.55
2003,4.0
2003,3.3541666666666665
2003,3.5
2003,4.118918918918919
2003,4.1
2003,2.275
2003,3.5294117647058822
2003,3.0
2003,3.5555555555555554
2003,4.0
2003,3.5
2003,2.75
2003,3.151898734177215
2003,4.0
2003,3.6923076923076925
2003,3.7777777777777777
2003,4.0
2003,3.788135593220339
2003,3.5
2003,4.3076923076923075
2003,3.25
2003,4.25
2003,4.25
2003,3.5
2003,2.75
2003,2.625
2003,2.8
2003,3.638888888888889
2003,3.25
2003,4.0
2003,3.25
2003,3.5
2003,3.5
2003,2.6666666666666665
2003,2.9
2003,3.0625
2003,4.333333333333333
2003,1.5
2003,3.9609929078014185
2003,2.375
2003,2.642857142857143
2003,4.0
2003,4.7
2003,3.0
2003,4.5
2003,1.0
2003,3.6186440677966103
2003,2.25
2003,3.723684210526316
2003,3.0
2003,2.1666666666666665
2003,2.0
2003,3.0
2003,3.9285714285714284
2003,3.75
2003,3.5
2003,4.025
2003,3.0
2003,2.6052631578947367
2003,2.5
2003,3.5
2003,1.9545454545454546
2003,2.375
2003,0.8333333333333334
2003,2.375
2003,2.9285714285714284
2003,4.166666666666667
2003,3.5
2003,1.5
2003,3.730769230769231
2003,4.75
2003,3.611111111111111
2003,3.5
2003,3.75
2003,3.6666666666666665
2003,3.6666666666666665
2003,3.5
2003,3.25
2003,3.0
2003,3.7
2003,4.5
2003,4.0
2003,5.0
2003,4.089743589743589
2003,1.5
2003,3.5
2003,3.8043478260869565
2003,3.0
2003,2.5
2003,3.8157894736842106
2003,0.5
2003,3.5
2003,3.316901408450704
2003,4.0
2003,3.0
2003,3.5
2003,4.0
2003,3.5
2003,3.6
2003,3.5
2003,3.778523489932886
2003,3.25
2003,3.6944444444444446
2003,2.6470588235294117
2003,3.5833333333333335
2003,2.625
2003,2.7
2003,4.5
2003,4.5
2003,3.6818181818181817
2003,2.25
2003,2.8823529411764706
2003,3.5
2003,2.9615384615384617
2003,3.0
2003,2.5
2003,4.1
2003,3.0444444444444443
2003,3.5
2003,2.0
2003,4.75
2003,2.3703703703703702
2003,4.0
2003,2.5606060606060606
2003,3.0
2003,2.409090909090909
2003,4.25
2003,1.5
2003,2.5
2003,2.0
2003,3.0
2003,3.09375
2003,3.5
2003,3.5
2003,3.6666666666666665
2004,3.2777777777777777
2004,3.4918032786885247
2004,4.0
2004,3.3191489361702127
2004,3.9375
2004,3.0
2004,4.5
2004,3.0
2004,2.5
2004,4.5
2004,4.5
2004,2.8333333333333335
2004,3.7866666666666666
2004,2.5
2004,3.1666666666666665
2004,2.0
2004,3.5657894736842106
2004,3.0
2004,3.75
2004,3.16
2004,4.5
2004,3.5
2004,3.8157894736842106
2004,1.5
2004,1.75
2004,3.5
2004,3.5
2004,2.5
2004,3.0
2004,1.3333333333333333
2004,4.5
2004,2.9615384615384617
2004,5.0
2004,2.1666666666666665
2004,4.25
2004,2.25
2004,4.0
2004,3.3636363636363638
2004,3.909090909090909
2004,2.5
2004,3.875
2004,4.3
2004,3.75
2004,3.0
2004,3.75
2004,4.071428571428571
2004,3.0
2004,3.25
2004,5.0
2004,4.25
2004,3.8333333333333335
2004,3.7719298245614037
2004,4.0
2004,4.5
2004,3.7
2004,4.5
2004,3.8037974683544302
2004,3.0
2004,4.5
2004,3.5
2004,3.5
2004,3.4864864864864864
2004,2.5
2004,3.5
2004,4.075
2004,4.0
2004,3.25
2004,3.5
2004,4.0
2004,4.5
2004,2.875
2004,3.75
2004,3.6666666666666665
2004,3.875
2004,2.1666666666666665
2004,2.5
2004,3.4545454545454546
2004,2.7083333333333335
2004,3.7564102564102564
2004,3.5
2004,2.75
2004,2.5
2004,3.8333333333333335
2004,3.5
2004,2.75
2004,3.6285714285714286
2004,3.1904761904761907
2004,3.25
2004,3.5
2004,3.868181818181818
2004,3.142857142857143
2004,2.0
2004,3.357142857142857
2004,3.5
2004,3.8461538461538463
2004,3.0416666666666665
2004,3.5
2004,3.0
2004,2.5
2004,4.333333333333333
2004,3.0714285714285716
2004,3.5
2004,3.4270833333333335
2004,1.75
2004,3.5833333333333335
2004,3.025
2004,3.75
2004,3.609375
2004,4.0
2004,3.1666666666666665
2004,3.263157894736842
2004,3.75
2004,3.0
2004,3.551282051282051
2004,2.5
2004,4.0
2004,3.71875
2004,3.5
2004,3.52
2004,3.2906976744186047
2004,4.0
2004,2.857142857142857
2004,3.106060606060606
2004,3.9375
2004,3.55
2004,3.0
2004,3.5
2004,2.25
2004,3.3780487804878048
2004,5.0
2004,3.3181818181818183
2004,4.25
2004,3.1666666666666665
2004,2.75
2004,3.4
2004,2.0833333333333335
2004,2.6153846153846154
2004,3.1333333333333333
2004,5.0
2004,2.0
2004,2.375
2004,2.75
2004,2.125
2004,2.0
2004,3.5
2004,3.7916666666666665
2004,3.25
2004,3.5531914893617023
2004,5.0
2004,4.5
2004,3.35
2004,2.0
2004,3.89
2004,3.0
2004,3.2857142857142856
2004,2.5
2004,3.5
2004,2.25
2004,3.5
2004,2.5714285714285716
2004,2.9375
2004,3.1666666666666665
2004,3.0
2004,3.5285714285714285
2004,3.25
2004,5.0
2004,4.1603053435114505
2004,3.90625
2004,1.5
2004,3.4864864864864864
2004,3.5
2004,3.3
2004,3.630434782608696
2004,2.8125
2004,3.125
2004,4.0
2004,3.3333333333333335
2004,4.5
2004,4.0
2004,3.75
2004,4.5
2004,3.0
2004,4.5
2004,2.2
2004,3.1363636363636362
2004,2.823529411764706
2004,4.0
2004,2.0
2004,2.75
2004,2.5
2004,1.75
2004,1.0
2004,3.5
2004,3.5
2004,2.3333333333333335
2004,3.5
2004,2.5
2004,3.3333333333333335
2004,3.6666666666666665
2004,2.857142857142857
2004,2.9285714285714284
2004,2.6666666666666665
2004,2.638888888888889
2004,3.125
2004,3.111111111111111
2004,3.3333333333333335
2004,3.8
2004,2.5
2004,3.7962962962962963
2004,5.0
2004,1.0
2004,3.4558823529411766
2004,2.1666666666666665
2004,4.125
2004,3.51
2004,3.5789473684210527
2004,3.324324324324324
2004,5.0
2004,3.5
2004,2.5
2004,2.25
2004,2.3
2004,3.3043478260869565
2004,2.6666666666666665
2004,4.0
2004,3.913978494623656
2004,3.75
2004,2.75
2004,3.05
2004,3.5760869565217392
2004,2.0
2004,3.0416666666666665
2004,2.75
2004,3.1923076923076925
2004,3.7083333333333335
2004,2.0
2004,3.7613636363636362
2004,3.892857142857143
2004,2.6666666666666665
2004,2.5
2004,4.0
2004,3.0
2004,5.0
2004,1.75
2004,1.75
2004,3.0
2004,3.7941176470588234
2004,3.5
2004,3.0
2004,3.1
2004,3.0
2004,3.3
2004,3.46875
2004,3.6666666666666665
2004,3.5
2004,3.0
2004,4.25
2004,3.986842105263158
2004,3.5625
2004,3.4523809523809526
2004,3.5
2004,2.3333333333333335
2004,4.0064935064935066
2004,4.75
2004,3.836
2004,2.3
2004,2.75
2004,3.5
2004,3.1818181818181817
2004,4.25
2004,3.0
2004,2.8333333333333335
2004,2.3461538461538463
2004,3.6666666666666665
2004,2.5
2004,3.6842105263157894
2004,3.7435897435897436
2004,4.0
2005,0.5
2005,3.25
2005,4.5
2005,3.8333333333333335
2005,2.75
2005,2.0
2005,5.0
2005,5.0
2005,3.0
2005,0.5
2005,2.75
2005,2.3
2005,3.0
2005,4.5
2005,2.5
2005,5.0
2005,5.0
2005,2.5
2005,5.0
2005,4.5
2005,2.05
2005,3.5
2005,3.0714285714285716
2005,4.0
2005,3.1666666666666665
2005,3.1875
2005,3.0
2005,3.5
2005,4.0
2005,3.25
2005,2.5
2005,3.5
2005,3.5
2005,0.5
2005,3.0
2005,4.0
2005,3.0
2005,4.5
2005,4.0
2005,2.0
2005,1.8333333333333333
2005,2.75
2005,2.9166666666666665
2005,3.53125
2005,2.3333333333333335
2005,3.25
2005,3.5555555555555554
2005,3.25
2005,3.5454545454545454
2005,3.816901408450704
2005,3.7564102564102564
2005,3.15
2005,3.375
2005,3.1666666666666665
2005,3.7
2005,3.5
2005,2.0
2005,3.875
2005,3.6666666666666665
2005,3.4714285714285715
2005,3.3333333333333335
2005,2.25
2005,4.166666666666667
2005,3.0
2005,3.5
2005,3.4411764705882355
2005,4.0
2005,3.443548387096774
2005,3.5
2005,2.2857142857142856
2005,4.0
2005,4.0
2005,4.071428571428571
2005,4.166666666666667
2005,2.5
2005,4.625
2005,4.25
2005,3.125
2005,3.4444444444444446
2005,3.5
2005,3.5588235294117645
2005,3.5
2005,3.5
2005,3.775
2005,2.5
2005,3.5625
2005,2.1
2005,3.0
2005,4.0
2005,3.0
2005,2.9
2005,3.388888888888889
2005,2.8076923076923075
2005,2.6
2005,2.142857142857143
2005,4.5
2005,4.125
2005,3.357142857142857
2005,3.676470588235294
2005,3.4
2005,3.6333333333333333
2005,3.5833333333333335
2005,2.75
2005,2.0
2005,4.625
2005,4.5
2005,3.7857142857142856
2005,3.3333333333333335
2005,3.1666666666666665
2005,2.1666666666666665
2005,3.1666666666666665
2005,3.5
2005,2.0
2005,2.5
2005,3.0
2005,3.5
2005,3.0
2005,3.25
2005,1.5
2005,3.0
2005,3.75
2005,3.5
2005,3.0
2005,4.0
2005,4.75
2005,3.25
2005,4.5
2005,3.875
2005,2.6666666666666665
2005,4.0
2005,2.7142857142857144
2005,2.4375
2005,4.0
2005,3.2142857142857144
2005,4.5
2005,2.5
2005,3.5
2005,4.0
2005,3.375
2005,3.8095238095238093
2005,3.388888888888889
2005,3.5
2005,2.8333333333333335
2005,1.875
2005,2.1818181818181817
2005,2.75
2005,3.0
2005,2.0
2005,3.2
2005,3.5
2005,1.0
2005,4.0
2005,3.026315789473684
2005,2.8636363636363638
2005,3.1666666666666665
2005,2.5
2005,3.25
2005,3.5
2005,3.5
2005,3.05
2005,2.875
2005,2.75
2005,3.5
2005,2.5
2005,4.0
2005,3.0
2005,3.1666666666666665
2005,3.125
2005,2.269230769230769
2005,4.5
2005,3.611111111111111
2005,3.75
2005,3.15
2005,3.5555555555555554
2005,3.0
2005,2.0
